Student_id,Stress Coping Mechanisms,Stress Level Category,Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio
2214,Exercise,Low,25,2,26,42,4,1,4,5,5,3,0,4,4,0,0,1,0,0,1,1.2499968750078125
3776,Meditation,High,30,4,22,28,8,3,2,3,3,4,0,1,1,0,1,1,0,0,1,1.4999925000374998
3922,Exercise,Medium,21,3,27,56,5,4,5,2,2,1,0,5,4,0,0,4,0,0,1,0.39999920000160005
4816,Reading,Low,30,4,26,49,6,2,1,2,2,4,0,2,4,0,0,2,0,0,0,1.9999800001999979
347,Travelling,Low,18,3,57,49,5,2,3,1,5,5,0,3,2,1,1,1,0,1,0,0.3333322222259259
1912,Yoga,Medium,30,1,21,35,11,9,1,4,1,5,0,2,3,0,1,5,0,0,0,3.9999600003999958
1127,Travelling,High,20,2,41,35,9,5,4,1,5,3,0,4,5,0,1,2,0,0,1,0.24999937500156252
956,Social Media Engagement,High,20,1,53,35,10,8,5,5,3,1,0,1,5,0,0,5,0,1,0,0.9999980000040001
3067,Yoga,Medium,29,0,15,49,7,6,5,5,4,1,0,4,4,1,0,2,0,0,1,0.9999980000040001
26,Spending Time Alone,High,29,3,13,56,7,7,2,2,2,4,1,4,3,0,0,5,1,0,0,0.9999950000249999
1044,Talking to Friends,Medium,26,0,41,42,5,3,4,3,1,4,0,4,4,1,1,5,0,1,0,0.7499981250046875
4190,Walking or Nature Walks,Low,28,2,30,21,4,5,2,1,4,4,1,1,5,0,1,2,1,0,0,0.49999750001249993
652,Watching Sports,Low,30,2,35,21,9,4,4,4,2,5,0,5,4,1,1,4,0,1,0,0.9999975000062501
1456,Travelling,Medium,25,0,32,28,12,7,4,5,1,3,1,5,4,0,0,4,0,0,0,1.2499968750078125
4375,Reading,Medium,21,4,48,42,11,5,1,4,5,1,1,4,5,0,1,4,0,1,0,3.9999600003999958
1079,Travelling,Medium,19,2,74,14,5,4,1,1,2,5,0,2,4,1,0,3,0,0,0,0.9999900000999989
5737,Watching Sports,Low,22,4,39,14,7,3,1,4,1,1,0,5,2,0,1,2,0,0,0,3.9999600003999958
1369,Social Media Engagement,Low,20,3,42,21,12,3,2,5,2,4,1,2,4,1,1,3,0,0,0,2.4999875000625
2956,Exercise,Medium,28,0,-3,7,6,4,5,5,2,5,0,3,5,0,1,3,0,0,1,0.9999980000040001
5512,Social Media Engagement,High,26,4,21,56,7,10,5,1,1,1,1,4,2,0,0,2,0,1,0,0.19999960000080003
434,Meditation,High,25,0,52,14,11,9,3,1,4,2,0,3,4,1,0,2,1,0,0,0.3333322222259259
3864,Meditation,Medium,22,4,14,14,11,5,3,3,4,1,0,4,5,0,0,4,0,0,1,0.9999966666777778
4853,Travelling,Low,26,3,34,28,12,7,2,1,1,5,1,1,1,0,1,5,0,0,1,0.49999750001249993
2456,Reading,Low,24,2,33,21,9,3,5,5,3,1,1,5,1,1,0,3,0,0,0,0.9999980000040001
4955,Yoga,High,30,3,15,35,8,6,3,1,1,1,0,3,1,0,0,3,0,0,1,0.3333322222259259
1228,Reading,Medium,23,4,35,0,8,7,4,2,3,1,0,4,2,0,0,4,0,1,0,0.49999875000312505
4132,Reading,High,24,2,28,56,7,6,1,2,1,3,1,4,3,0,1,3,0,0,1,1.9999800001999979
1301,Spending Time Alone,High,29,0,24,7,12,0,4,2,3,2,1,2,5,0,1,3,0,0,0,0.49999875000312505
4872,Social Media Engagement,Medium,18,3,15,28,10,5,4,3,3,4,0,5,1,1,0,5,0,1,0,0.7499981250046875
4797,Spending Time Alone,Medium,24,3,24,56,5,3,1,5,4,2,1,4,2,1,1,1,0,0,0,4.999950000499995
3887,Yoga,Low,22,1,38,14,6,5,4,4,2,4,1,5,1,0,1,5,0,0,0,0.9999975000062501
3591,Exercise,Low,21,1,20,56,4,8,3,5,5,4,1,1,5,1,0,3,1,0,0,1.6666611111296294
3030,Travelling,High,27,1,31,21,6,0,2,5,3,1,1,2,2,1,1,5,0,0,0,2.4999875000625
2337,Spending Time Alone,High,20,3,15,7,7,7,2,4,4,2,0,4,2,1,0,5,0,1,0,1.9999900000499997
1102,Meditation,High,28,1,34,35,9,9,5,3,5,3,0,5,5,1,0,2,0,0,1,0.5999988000024
2079,Watching Sports,Medium,25,2,14,49,5,3,1,3,1,5,1,1,2,0,0,3,0,0,0,2.9999700002999967
3578,Exercise,Medium,20,0,17,28,10,1,5,4,4,5,0,1,2,0,0,2,1,0,0,0.7999984000032001
3449,Exercise,High,19,3,36,35,4,6,3,5,2,3,1,4,1,1,0,1,0,0,1,1.6666611111296294
2575,Travelling,Medium,20,1,25,0,10,1,2,1,4,1,1,5,3,1,0,1,0,0,0,0.49999750001249993
4114,Travelling,Low,18,4,31,14,7,8,5,3,4,2,0,5,5,1,1,5,0,0,0,0.5999988000024
2132,Travelling,Low,21,1,12,56,11,9,4,3,5,5,0,4,1,0,1,5,0,0,0,0.7499981250046875
1695,Meditation,High,29,4,22,28,6,1,2,4,5,1,0,5,5,0,1,5,0,1,0,1.9999900000499997
4907,Talking to Friends,High,20,2,27,42,6,2,2,2,3,2,0,3,4,0,1,5,0,0,1,0.9999950000249999
5333,Reading,Medium,26,4,16,28,6,9,2,2,2,2,1,1,1,1,1,3,0,0,1,0.9999950000249999
5410,Walking or Nature Walks,Medium,26,2,24,35,4,0,1,2,3,4,1,1,4,1,1,5,1,0,0,1.9999800001999979
3577,Travelling,Medium,26,4,36,42,10,5,1,3,4,1,0,2,4,0,1,5,0,1,0,2.9999700002999967
1949,Meditation,Low,30,0,39,35,12,6,5,3,5,5,1,4,1,1,0,2,0,0,1,0.5999988000024
4243,Talking to Friends,Medium,18,0,26,14,4,7,1,5,1,2,1,2,1,1,0,1,0,0,0,4.999950000499995
3125,Spending Time Alone,High,24,0,14,35,12,2,1,5,3,4,0,3,2,0,0,4,0,0,0,4.999950000499995
159,Watching Sports,High,25,4,15,35,9,0,5,4,1,5,0,4,4,0,1,3,1,0,0,0.7999984000032001
2441,Walking or Nature Walks,Low,29,3,24,49,12,1,4,2,1,4,1,1,3,1,0,3,0,0,1,0.49999875000312505
4006,Watching Sports,Medium,24,0,10,49,9,5,4,2,3,2,1,1,2,0,1,2,0,0,0,0.49999875000312505
3302,Meditation,High,26,2,-3,0,8,4,5,4,2,3,0,5,5,0,0,3,0,0,0,0.7999984000032001
199,Spending Time Alone,Low,20,3,33,0,6,4,4,2,3,5,0,5,4,1,0,5,0,0,0,0.49999875000312505
2386,Exercise,High,30,4,17,42,5,1,3,4,3,4,0,1,3,0,1,3,0,0,1,1.3333288889037036
299,Meditation,Medium,25,0,38,28,8,7,5,3,3,1,0,4,2,0,0,3,1,0,0,0.5999988000024
3977,Talking to Friends,Medium,23,0,12,35,11,6,2,4,3,2,1,2,1,0,0,2,1,0,0,1.9999900000499997
2125,Exercise,High,26,1,21,21,7,3,3,1,2,4,1,1,1,1,0,3,1,0,0,0.3333322222259259
3184,Spending Time Alone,Medium,23,4,60,56,6,4,1,1,1,2,1,3,4,1,1,3,0,0,1,0.9999900000999989
4320,Watching Sports,Low,18,3,21,42,11,10,5,4,3,3,1,5,5,1,1,4,0,0,1,0.7999984000032001
1964,Social Media Engagement,Low,28,3,33,28,8,1,2,4,1,1,0,2,5,0,1,1,0,0,1,1.9999900000499997
2993,Social Media Engagement,Low,20,4,-27,35,11,1,4,5,1,3,0,5,5,1,1,5,0,0,1,1.2499968750078125
3288,Travelling,Medium,28,4,24,28,5,2,5,5,4,3,0,2,1,1,1,3,1,0,0,0.9999980000040001
2042,Watching Sports,High,28,3,16,7,4,9,1,3,5,2,0,1,1,1,1,3,0,0,1,2.9999700002999967
4756,Watching Sports,Low,27,2,43,42,8,1,4,5,3,2,1,1,2,0,0,1,0,0,0,1.2499968750078125
2828,Exercise,Medium,29,0,-23,49,7,10,5,2,2,5,0,5,4,1,0,1,1,0,0,0.39999920000160005
5551,Spending Time Alone,High,22,2,22,49,11,2,4,3,4,2,1,3,3,1,0,5,0,0,0,0.7499981250046875
4058,Watching Sports,Low,27,3,25,35,6,3,2,2,4,3,1,2,3,1,0,3,0,0,1,0.9999950000249999
5376,Reading,High,20,4,40,0,11,5,1,4,2,4,1,1,2,1,1,1,0,0,0,3.9999600003999958
4901,Meditation,High,23,1,62,21,8,10,3,4,4,1,0,1,2,0,1,4,0,1,0,1.3333288889037036
3106,Meditation,High,28,2,27,35,8,5,4,2,3,3,1,3,2,0,0,1,1,0,0,0.49999875000312505
3119,Walking or Nature Walks,Medium,28,0,42,21,10,5,3,5,5,5,0,5,2,1,1,2,0,0,0,1.6666611111296294
3488,Travelling,Medium,28,2,21,49,9,5,3,1,2,1,0,2,2,0,0,1,0,1,0,0.3333322222259259
1549,Travelling,High,20,4,41,21,8,4,4,3,5,4,1,1,3,1,1,2,0,1,0,0.7499981250046875
1269,Meditation,Low,24,2,32,21,10,7,1,1,2,1,0,5,3,1,0,2,0,0,1,0.9999900000999989
7,Meditation,Medium,25,3,12,0,4,5,5,5,1,3,0,1,5,0,1,3,0,1,0,0.9999980000040001
2730,Yoga,Low,20,0,27,0,12,8,3,1,3,2,0,2,3,1,1,3,0,0,0,0.3333322222259259
3733,Exercise,High,29,0,27,21,11,2,2,5,3,3,0,3,2,0,1,2,0,0,0,2.4999875000625
728,Walking or Nature Walks,High,24,1,22,28,11,6,4,5,4,1,1,3,4,1,0,5,1,0,0,1.2499968750078125
152,Watching Sports,High,22,0,18,42,4,4,1,5,1,5,0,5,1,0,1,2,0,1,0,4.999950000499995
1144,Meditation,Medium,26,1,11,28,11,1,4,5,5,5,0,3,1,1,0,3,0,0,0,1.2499968750078125
54,Walking or Nature Walks,Medium,18,3,2,28,11,1,1,1,2,3,1,5,1,0,0,1,1,0,0,0.9999900000999989
648,Exercise,High,27,3,31,35,6,3,4,1,3,3,1,3,5,1,1,4,1,0,0,0.24999937500156252
1897,Meditation,High,23,0,23,56,10,7,3,4,1,1,0,4,4,0,1,2,0,0,0,1.3333288889037036
4322,Talking to Friends,High,26,0,-17,21,7,4,1,5,1,1,0,5,4,0,0,2,0,0,0,4.999950000499995
5717,Spending Time Alone,High,23,4,22,56,12,0,4,1,5,2,0,5,4,0,1,1,0,0,1,0.24999937500156252
5142,Watching Sports,High,21,0,9,56,11,5,1,4,2,1,0,4,5,1,1,3,1,0,0,3.9999600003999958
1183,Social Media Engagement,Medium,29,1,38,21,12,7,4,1,1,5,0,1,2,0,0,4,1,0,0,0.24999937500156252
3114,Walking or Nature Walks,Low,30,1,37,21,6,9,5,1,4,3,0,5,1,0,0,1,1,0,0,0.19999960000080003
2685,Watching Sports,High,22,4,2,14,5,0,1,1,2,4,0,1,4,1,0,2,0,0,0,0.9999900000999989
2865,Travelling,Low,26,0,7,21,9,8,4,3,5,1,0,2,5,1,1,4,0,1,0,0.7499981250046875
3063,Watching Sports,Medium,20,3,-7,7,6,4,3,5,1,4,0,3,1,1,0,3,0,0,0,1.6666611111296294
2331,Spending Time Alone,High,20,0,-35,28,8,7,5,4,1,2,0,4,4,1,1,5,0,0,0,0.7999984000032001
3273,Talking to Friends,Low,27,3,21,56,4,5,1,2,3,4,0,4,1,0,0,1,0,0,1,1.9999800001999979
1464,Spending Time Alone,High,27,1,13,56,7,6,1,3,1,4,0,1,4,0,0,4,0,0,0,2.9999700002999967
5667,Reading,Medium,24,0,20,0,9,2,2,2,3,1,0,2,1,1,0,3,0,0,1,0.9999950000249999
4873,Exercise,High,21,3,6,0,10,8,1,5,5,4,0,1,5,0,1,1,0,0,0,4.999950000499995
5199,Reading,High,28,4,31,21,4,6,2,2,1,4,0,5,5,0,0,4,0,0,0,0.9999950000249999
1421,Meditation,High,27,1,70,14,8,2,3,3,4,2,0,5,5,0,0,2,0,0,0,0.9999966666777778
4574,Travelling,Low,19,0,43,0,6,3,1,4,1,1,0,2,1,1,0,3,0,0,1,3.9999600003999958
3502,Meditation,High,19,2,30,56,8,0,5,3,1,3,0,1,3,0,1,4,1,0,0,0.5999988000024
2995,Yoga,Low,18,1,76,56,7,0,5,2,5,3,1,4,4,0,1,5,0,0,1,0.39999920000160005
4270,Reading,Medium,25,0,0,21,6,6,2,4,3,4,0,3,4,1,0,1,0,0,0,1.9999900000499997
1211,Spending Time Alone,High,21,3,8,49,8,8,1,5,5,4,0,3,4,1,1,1,0,1,0,4.999950000499995
5441,Travelling,High,29,3,48,7,9,3,2,2,5,3,1,3,5,0,0,1,0,0,0,0.9999950000249999
2250,Watching Sports,Medium,24,4,28,35,4,4,4,5,1,3,1,4,3,1,1,5,0,0,0,1.2499968750078125
3866,Talking to Friends,High,29,1,21,42,10,10,3,3,3,2,0,5,4,1,1,1,0,1,0,0.9999966666777778
1358,Meditation,High,26,3,17,7,9,4,3,2,1,3,1,3,4,0,1,2,0,0,0,0.6666644444518518
2980,Exercise,Medium,30,2,9,0,8,1,4,3,3,2,1,1,2,1,0,5,0,0,0,0.7499981250046875
2335,Reading,Low,25,4,14,14,8,4,5,1,2,1,1,1,3,1,1,1,0,0,1,0.19999960000080003
2237,Walking or Nature Walks,Low,19,2,39,42,4,9,1,4,5,5,0,1,1,1,1,2,0,0,0,3.9999600003999958
1866,Spending Time Alone,High,27,4,43,28,12,3,4,5,4,3,0,2,2,0,0,4,1,0,0,1.2499968750078125
2426,Talking to Friends,Medium,18,3,49,35,10,0,4,2,2,3,1,2,2,1,1,1,0,0,0,0.49999875000312505
4863,Reading,Medium,29,3,-14,0,12,8,1,2,2,3,0,3,2,1,1,4,0,0,1,1.9999800001999979
3179,Watching Sports,Low,30,0,35,0,6,6,2,3,4,4,0,5,1,1,1,2,1,0,0,1.4999925000374998
308,Reading,Medium,26,2,34,14,9,3,3,3,5,2,0,1,2,1,0,2,1,0,0,0.9999966666777778
2944,Meditation,High,19,3,48,0,5,6,2,2,1,3,1,5,5,1,0,2,0,0,0,0.9999950000249999
2259,Yoga,High,29,4,40,42,5,6,3,3,1,4,1,3,1,0,1,5,0,0,1,0.9999966666777778
3121,Travelling,Low,21,1,10,35,11,0,1,1,3,5,1,1,3,0,1,5,1,0,0,0.9999900000999989
3865,Travelling,Low,18,2,36,56,8,0,4,4,1,1,0,3,3,1,1,2,1,0,0,0.9999975000062501
5495,Yoga,Medium,23,2,51,0,5,0,3,4,1,2,0,3,5,1,1,3,0,0,0,1.3333288889037036
1597,Exercise,Low,24,3,0,35,7,0,1,1,1,2,1,1,1,0,1,5,0,1,0,0.9999900000999989
895,Social Media Engagement,Medium,18,2,19,7,5,4,3,2,1,5,1,1,5,1,1,5,0,1,0,0.6666644444518518
467,Travelling,Low,30,3,25,42,11,2,5,5,4,2,1,5,4,1,1,5,0,1,0,0.9999980000040001
898,Yoga,Medium,26,3,35,56,10,3,3,4,1,3,0,2,1,0,0,2,0,1,0,1.3333288889037036
2020,Talking to Friends,Medium,30,1,19,7,4,9,3,5,3,2,0,5,3,0,1,5,0,0,0,1.6666611111296294
4666,Talking to Friends,Low,25,2,21,49,9,10,1,3,1,1,1,1,5,0,1,5,0,0,1,2.9999700002999967
1861,Exercise,High,25,3,59,35,7,3,1,3,5,5,1,1,3,1,1,2,0,0,0,2.9999700002999967
1574,Walking or Nature Walks,Medium,24,1,46,21,11,0,3,4,2,3,1,3,5,0,1,2,0,0,0,1.3333288889037036
5069,Yoga,High,24,4,36,14,11,2,5,2,2,3,1,2,5,0,0,1,0,0,0,0.39999920000160005
1719,Spending Time Alone,Medium,21,2,36,28,10,6,2,5,3,1,0,3,5,0,0,3,0,0,0,2.4999875000625
5062,Meditation,Medium,20,3,28,49,6,10,1,5,4,1,1,2,1,0,1,1,0,0,0,4.999950000499995
2458,Spending Time Alone,Low,25,3,13,21,6,9,4,3,4,3,1,4,2,0,0,5,0,0,0,0.7499981250046875
4340,Watching Sports,Medium,25,1,6,7,10,1,5,3,2,2,1,5,3,1,0,4,0,0,1,0.5999988000024
1320,Watching Sports,High,28,2,32,0,12,4,3,3,5,3,1,1,4,0,1,5,0,0,0,0.9999966666777778
5447,Yoga,Medium,28,0,31,49,5,9,3,4,2,5,0,1,5,1,1,2,0,0,0,1.3333288889037036
1541,Meditation,Low,26,1,54,28,7,6,2,2,3,3,1,1,1,1,0,3,0,0,1,0.9999950000249999
3411,Walking or Nature Walks,Medium,19,0,23,42,11,8,2,1,2,3,1,5,3,1,1,2,0,0,1,0.49999750001249993
1170,Social Media Engagement,High,23,1,17,35,5,7,5,5,2,3,1,4,1,1,0,5,0,0,0,0.9999980000040001
4232,Meditation,Medium,25,2,43,28,5,2,1,2,1,4,0,4,2,1,0,5,0,0,0,1.9999800001999979
4469,Social Media Engagement,High,28,0,35,14,11,1,2,2,3,1,1,5,3,1,1,1,0,0,1,0.9999950000249999
5715,Watching Sports,Medium,20,2,80,49,11,0,1,5,4,1,1,3,5,0,1,2,0,0,0,4.999950000499995
2032,Travelling,High,29,3,22,0,11,4,5,1,3,5,0,2,3,1,0,4,0,0,1,0.19999960000080003
3064,Yoga,Low,28,3,11,28,11,2,1,1,2,4,0,3,3,1,0,2,0,0,0,0.9999900000999989
2687,Watching Sports,Low,21,3,43,35,7,7,1,2,2,2,1,5,2,0,0,4,0,0,0,1.9999800001999979
1245,Walking or Nature Walks,High,29,4,43,21,11,8,1,2,4,3,1,3,2,1,0,2,0,0,1,1.9999800001999979
3506,Watching Sports,Low,20,1,32,35,6,4,2,3,3,4,1,1,2,1,1,2,0,0,1,1.4999925000374998
4520,Exercise,Low,27,1,39,7,6,9,5,2,1,1,0,4,1,1,1,2,0,0,0,0.39999920000160005
1801,Spending Time Alone,High,23,4,36,56,10,9,4,3,4,3,0,5,3,0,0,5,1,0,0,0.7499981250046875
3456,Spending Time Alone,Medium,23,3,6,0,12,7,2,3,2,5,0,5,4,0,1,3,0,1,0,1.4999925000374998
3773,Travelling,Medium,20,4,53,14,7,1,5,1,4,5,0,2,3,1,1,1,0,0,0,0.19999960000080003
3840,Meditation,Medium,18,2,-22,7,7,2,3,2,1,2,0,3,4,0,1,4,0,1,0,0.6666644444518518
4831,Meditation,Medium,21,2,18,0,10,9,1,1,3,4,1,2,2,0,1,4,1,0,0,0.9999900000999989
5321,Exercise,High,22,0,46,0,8,7,2,2,3,2,1,1,5,1,0,5,0,0,1,0.9999950000249999
382,Spending Time Alone,Low,23,1,8,42,6,2,3,3,3,3,0,1,2,0,0,3,0,1,0,0.9999966666777778
678,Watching Sports,Medium,23,2,15,42,12,5,2,1,5,5,1,2,4,1,1,2,1,0,0,0.49999750001249993
2794,Walking or Nature Walks,Low,27,4,44,49,12,5,2,5,3,2,0,4,3,0,1,3,1,0,0,2.4999875000625
1159,Yoga,High,21,2,1,28,12,2,1,5,4,1,0,4,1,1,0,2,0,0,1,4.999950000499995
5290,Reading,Low,24,1,12,28,11,10,1,4,2,1,0,3,1,1,0,2,1,0,0,3.9999600003999958
1851,Exercise,Low,21,0,18,14,9,8,3,2,1,5,0,3,2,0,1,2,1,0,0,0.6666644444518518
5151,Travelling,Medium,19,4,38,42,11,6,2,2,3,4,0,4,4,0,0,4,1,0,0,0.9999950000249999
2675,Reading,Medium,21,4,33,42,8,10,4,4,1,4,0,3,3,0,1,5,0,0,0,0.9999975000062501
279,Social Media Engagement,High,26,0,25,35,5,1,5,5,5,3,0,3,1,1,1,3,0,1,0,0.9999980000040001
5690,Walking or Nature Walks,Low,29,1,20,49,12,3,3,2,4,3,1,4,5,0,1,4,0,0,1,0.6666644444518518
3927,Travelling,High,28,4,18,49,5,5,1,2,2,3,1,5,5,1,0,4,1,0,0,1.9999800001999979
4846,Social Media Engagement,High,30,0,27,35,10,10,3,5,4,1,1,3,4,0,0,1,0,0,1,1.6666611111296294
28,Talking to Friends,High,28,3,19,21,11,4,4,4,3,5,0,4,1,0,1,2,0,1,0,0.9999975000062501
3152,Travelling,Medium,22,2,46,21,5,7,5,2,4,3,0,5,2,1,1,4,0,0,0,0.39999920000160005
1016,Reading,High,26,2,-2,28,6,9,3,4,1,3,1,3,4,0,1,3,0,0,0,1.3333288889037036
3328,Spending Time Alone,High,28,3,28,49,10,7,2,3,5,5,0,4,3,0,0,2,1,0,0,1.4999925000374998
4278,Watching Sports,Medium,19,1,35,35,5,9,2,4,1,2,1,5,5,1,0,4,0,0,1,1.9999900000499997
2326,Social Media Engagement,Medium,30,0,18,0,4,0,4,4,3,1,1,3,2,0,1,3,0,0,0,0.9999975000062501
1011,Social Media Engagement,Low,19,2,43,56,4,0,2,5,4,5,1,3,1,1,0,1,0,0,1,2.4999875000625
3026,Walking or Nature Walks,Medium,23,1,13,7,10,7,5,5,2,1,0,2,1,1,0,1,0,1,0,0.9999980000040001
4161,Talking to Friends,Medium,19,1,29,7,6,0,4,5,4,5,0,5,4,0,1,4,0,0,0,1.2499968750078125
5439,Exercise,High,24,1,34,21,9,2,2,4,4,1,1,1,1,0,0,1,0,0,1,1.9999900000499997
4089,Watching Sports,Low,22,2,28,28,8,7,4,1,4,1,1,2,2,0,0,4,0,0,0,0.24999937500156252
4416,Talking to Friends,Medium,29,4,34,21,10,7,2,2,3,2,0,2,1,1,0,4,0,0,0,0.9999950000249999
4717,Watching Sports,Low,18,2,25,42,7,1,3,1,3,2,0,4,2,0,0,3,0,0,1,0.3333322222259259
5706,Spending Time Alone,Medium,30,2,49,56,5,1,3,5,5,2,1,5,2,1,1,3,0,0,1,1.6666611111296294
4129,Travelling,High,18,3,21,56,5,10,1,5,4,2,1,3,1,1,1,3,0,0,1,4.999950000499995
17,Exercise,High,18,0,26,35,8,3,3,2,1,1,0,2,3,0,0,5,1,0,0,0.6666644444518518
2793,Travelling,High,20,0,32,28,6,1,5,5,5,3,1,4,4,0,0,3,0,0,0,0.9999980000040001
2679,Talking to Friends,High,26,3,37,21,5,9,5,1,5,3,0,5,1,0,1,2,0,0,1,0.19999960000080003
399,Meditation,Medium,21,3,56,28,11,6,3,3,5,5,0,1,2,1,0,3,0,1,0,0.9999966666777778
5389,Talking to Friends,Medium,18,0,16,28,12,7,1,4,5,4,0,5,4,0,0,5,0,1,0,3.9999600003999958
2563,Watching Sports,High,28,0,35,35,11,4,3,5,1,3,0,1,5,1,0,2,0,0,0,1.6666611111296294
4029,Yoga,Low,29,1,30,49,10,4,4,2,2,2,0,3,3,0,0,4,0,0,1,0.49999875000312505
1598,Exercise,Low,22,3,27,28,10,10,3,5,1,2,1,5,3,1,0,5,0,0,1,1.6666611111296294
4378,Spending Time Alone,Low,28,0,26,0,5,6,4,5,3,2,1,2,2,0,1,1,0,0,1,1.2499968750078125
4830,Yoga,Low,20,0,24,56,5,7,2,2,2,4,0,3,3,0,0,5,0,0,0,0.9999950000249999
1291,Travelling,Medium,18,0,39,21,8,10,4,1,4,5,1,2,1,1,0,5,0,1,0,0.24999937500156252
4418,Yoga,Medium,25,0,8,42,9,1,1,3,2,2,1,4,2,0,0,2,0,0,1,2.9999700002999967
2803,Watching Sports,Low,19,4,33,42,7,8,3,3,3,5,0,2,5,0,0,2,1,0,0,0.9999966666777778
4836,Travelling,High,30,0,33,49,10,9,4,4,5,2,0,1,2,0,1,2,0,0,0,0.9999975000062501
1827,Watching Sports,Medium,21,4,15,28,7,9,1,5,5,5,0,1,4,0,0,5,0,0,0,4.999950000499995
832,Travelling,Low,26,3,55,7,9,3,3,3,1,3,0,4,2,0,1,1,0,0,0,0.9999966666777778
2225,Meditation,Medium,24,2,-27,14,6,5,2,5,5,2,1,5,5,1,1,4,0,0,0,2.4999875000625
2295,Reading,High,26,3,26,14,11,7,1,5,1,5,1,3,3,0,1,1,0,1,0,4.999950000499995
930,Talking to Friends,High,27,4,51,28,8,0,1,3,1,4,0,2,4,1,0,1,0,0,0,2.9999700002999967
617,Reading,High,20,0,36,0,6,9,3,5,5,2,0,4,2,0,1,4,0,1,0,1.6666611111296294
3280,Reading,Low,18,0,47,56,11,5,4,3,2,4,0,2,5,0,1,3,0,0,1,0.7499981250046875
1053,Watching Sports,Low,27,3,-13,21,8,8,1,2,1,5,0,5,2,1,0,2,0,1,0,1.9999800001999979
2152,Yoga,Low,21,1,56,0,10,2,4,4,5,5,1,3,3,1,0,5,0,0,1,0.9999975000062501
1015,Spending Time Alone,High,23,3,9,21,6,1,3,4,3,5,0,4,4,1,1,2,0,1,0,1.3333288889037036
2542,Meditation,High,23,4,-1,0,12,5,2,2,3,3,1,1,2,1,0,5,0,0,0,0.9999950000249999
2774,Talking to Friends,Medium,26,3,17,56,4,1,1,1,4,1,1,1,2,1,1,2,0,1,0,0.9999900000999989
96,Spending Time Alone,High,29,1,51,0,11,10,2,4,2,3,0,3,1,0,0,1,0,1,0,1.9999900000499997
1517,Social Media Engagement,High,30,0,59,42,6,8,5,1,1,4,1,3,1,1,0,1,0,0,0,0.19999960000080003
3401,Spending Time Alone,High,25,1,27,21,8,1,3,5,2,4,0,4,1,1,0,5,0,0,0,1.6666611111296294
3201,Exercise,High,26,0,-1,14,6,9,2,1,1,5,1,4,2,0,0,5,0,1,0,0.49999750001249993
5595,Meditation,Medium,22,3,8,56,6,4,5,3,3,5,0,4,4,0,0,5,0,0,1,0.5999988000024
1975,Exercise,High,27,0,31,7,11,7,1,3,3,3,1,4,3,0,0,1,0,0,0,2.9999700002999967
5698,Exercise,Medium,28,4,60,7,12,8,1,2,2,4,0,3,2,1,1,3,0,0,1,1.9999800001999979
2577,Exercise,High,26,0,43,56,11,2,1,2,4,5,0,2,5,0,1,4,0,0,0,1.9999800001999979
5007,Social Media Engagement,Low,21,1,20,28,4,7,2,1,2,3,1,3,4,1,0,4,0,0,1,0.49999750001249993
865,Exercise,Medium,29,0,13,28,10,4,4,2,5,2,1,3,1,1,0,4,0,0,1,0.49999875000312505
5081,Walking or Nature Walks,Low,20,2,37,28,12,2,2,1,3,3,0,3,1,0,0,2,0,0,0,0.49999750001249993
2491,Watching Sports,Medium,21,3,15,28,5,1,4,4,5,5,1,2,2,1,0,5,0,1,0,0.9999975000062501
298,Travelling,Low,24,2,48,42,12,9,1,5,1,4,1,5,5,0,1,3,1,0,0,4.999950000499995
5454,Meditation,Medium,27,2,27,49,4,9,5,2,5,3,1,1,5,0,0,4,0,0,0,0.39999920000160005
2149,Meditation,Medium,20,1,20,35,12,6,3,4,5,1,0,3,4,1,0,3,0,0,0,1.3333288889037036
1668,Exercise,High,23,1,14,21,11,5,4,3,4,2,1,5,3,1,1,2,0,1,0,0.7499981250046875
4821,Reading,Low,19,1,44,42,12,5,2,2,2,4,1,3,4,0,1,4,1,0,0,0.9999950000249999
3986,Talking to Friends,High,20,3,52,21,8,9,5,1,5,3,1,3,4,1,0,5,0,0,0,0.19999960000080003
2033,Watching Sports,High,27,3,34,28,10,6,2,3,4,2,1,3,3,1,1,3,0,0,1,1.4999925000374998
802,Meditation,High,28,0,10,56,7,0,1,4,5,2,1,4,1,1,0,1,1,0,0,3.9999600003999958
2502,Spending Time Alone,Medium,30,1,36,42,4,0,2,2,3,5,1,5,3,1,0,4,0,0,1,0.9999950000249999
4560,Meditation,High,29,3,25,42,7,10,4,3,2,2,1,1,1,0,0,3,0,0,1,0.7499981250046875
4510,Talking to Friends,High,25,4,25,14,6,6,2,4,3,4,1,5,4,1,0,3,0,0,1,1.9999900000499997
662,Yoga,Medium,26,3,43,49,5,10,2,2,2,1,0,4,1,0,1,4,1,0,0,0.9999950000249999
1052,Social Media Engagement,Low,20,1,39,0,12,0,4,3,3,5,1,4,3,0,1,5,0,0,1,0.7499981250046875
